"","X","POBP","SEX","AGEP","count","cont","lon","lat"
"411",411,"Azerbaijan","male","old",18,"EUROPE",45.3384780883789,40.1562023162842
"412",412,"Azerbaijan","male","very old",4,"EUROPE",45.9662132263184,39.5836181640625
"413",413,"Azerbaijan","female","very young",6,"EUROPE",48.8324718475342,39.966480255127
"414",414,"Azerbaijan","female","young",32,"EUROPE",46.1178703308105,39.7225818634033
"415",415,"Azerbaijan","female","middle",33,"EUROPE",48.0799827575684,39.874340057373
"416",416,"Azerbaijan","female","old",24,"EUROPE",45.5990753173828,40.7972412109375
"417",417,"Azerbaijan","female","very old",14,"EUROPE",45.732177734375,39.2038326263428
"418",418,"Belarus","male","very young",17,"EUROPE",30.0158856709798,53.8898607889811
"419",419,"Belarus","male","young",73,"EUROPE",28.7603193918864,53.0866381327311
"420",420,"Belarus","male","middle",58,"EUROPE",29.3604170481364,51.7918294270833
"421",421,"Belarus","male","old",37,"EUROPE",27.4070320129395,55.3011233011881
"422",422,"Belarus","male","very old",26,"EUROPE",28.7190761566162,55.1346041361491
"423",423,"Belarus","female","very young",18,"EUROPE",28.6299807230632,52.0243492126465
"424",424,"Belarus","female","young",96,"EUROPE",29.9539070129395,53.7943178812663
"425",425,"Belarus","female","middle",70,"EUROPE",28.0185228983561,52.1798667907715
"426",426,"Belarus","female","old",52,"EUROPE",28.0488274892171,52.8831545511881
"427",427,"Belarus","female","very old",31,"EUROPE",30.9862314860026,54.3682619730631
"428",428,"Moldova","male","very young",25,"EUROPE",27.7144546508789,48.4495124816895
"429",429,"Moldova","male","young",60,"EUROPE",28.07177734375,46.9784164428711
"430",430,"Moldova","male","middle",29,"EUROPE",27.8200187683105,48.416259765625
"431",431,"Moldova","male","old",30,"EUROPE",29.5719738006592,46.9640159606934
"432",432,"Moldova","male","very old",12,"EUROPE",29.1862316131592,46.5239753723145
"433",433,"Moldova","female","very young",28,"EUROPE",26.9005851745605,48.3719253540039
"434",434,"Moldova","female","young",86,"EUROPE",29.0499019622803,46.4970207214355
"435",435,"Moldova","female","middle",52,"EUROPE",28.09033203125,45.6127433776855
"436",436,"Moldova","female","old",29,"EUROPE",29.5109386444092,47.1280288696289
"437",437,"Moldova","female","very old",17,"EUROPE",28.4230461120605,48.1468734741211
"438",438,"Russia","male","very young",422,"ASIA",95.3200074026029,64.1502997515953
"439",439,"Russia","male","young",460,"ASIA",105.530207934445,62.3917385258087
"440",440,"Russia","male","middle",380,"ASIA",106.210784389548,62.3795750761685
"441",441,"Russia","male","old",266,"ASIA",97.3618839995502,65.2612338653983
"442",442,"Russia","male","very old",65,"ASIA",96.0506182631401,63.7021737294654
"443",443,"Russia","female","very young",386,"ASIA",102.099996540644,64.116813241619
"444",444,"Russia","female","young",622,"ASIA",80.4081351659069,63.7374614036246
"445",445,"Russia","female","middle",602,"ASIA",96.0843756950065,63.0784598572613
"446",446,"Russia","female","old",388,"ASIA",94.1030833623181,62.7787144804654
"447",447,"Russia","female","very old",161,"ASIA",105.449299276692,62.9520819677065
"448",448,"Ukraine","male","very young",191,"EUROPE",33.5881509780884,47.8141930898031
"449",449,"Ukraine","male","young",439,"EUROPE",33.1175940831502,47.5503419240316
"450",450,"Ukraine","male","middle",396,"EUROPE",30.765690167745,47.6144765218099
"451",451,"Ukraine","male","old",269,"EUROPE",29.3778314590454,49.4520263671875
"452",452,"Ukraine","male","very old",142,"EUROPE",31.4355312983195,47.2702471415202
"453",453,"Ukraine","female","very young",193,"EUROPE",26.7038412094116,51.180980682373
"454",454,"Ukraine","female","young",556,"EUROPE",33.7071622212728,48.8219966888428
"455",455,"Ukraine","female","middle",516,"EUROPE",31.1890948613485,48.1830081939697
"456",456,"Ukraine","female","old",350,"EUROPE",31.4315102895101,49.2668139139811
"457",457,"Ukraine","female","very old",209,"EUROPE",30.1368646621704,47.9767506917318
"468",468,"Montenegro","male","young",17,"EUROPE",NA,NA
"469",469,"Montenegro","male","middle",33,"EUROPE",NA,NA
"470",470,"Montenegro","male","old",19,"EUROPE",NA,NA
"471",471,"Montenegro","male","very old",3,"EUROPE",NA,NA
"472",472,"Montenegro","female","very young",1,"EUROPE",NA,NA
"473",473,"Montenegro","female","young",13,"EUROPE",NA,NA
"474",474,"Montenegro","female","middle",32,"EUROPE",NA,NA
"475",475,"Montenegro","female","old",8,"EUROPE",NA,NA
"476",476,"Montenegro","female","very old",5,"EUROPE",NA,NA
"487",487,"Afghanistan","male","very young",14,"ASIA",67.8362789154053,36.4122667312622
"488",488,"Afghanistan","male","young",80,"ASIA",68.8691883087158,34.518018245697
"489",489,"Afghanistan","male","middle",104,"ASIA",67.7988767623901,33.8085317611694
"490",490,"Afghanistan","male","old",45,"ASIA",66.9952392578125,33.7547364234924
"491",491,"Afghanistan","male","very old",8,"ASIA",69.5304927825928,35.7665882110596
"492",492,"Afghanistan","female","very young",23,"ASIA",66.166015625,34.4177737236023
"493",493,"Afghanistan","female","young",86,"ASIA",67.0184831619263,35.5557255744934
"494",494,"Afghanistan","female","middle",115,"ASIA",68.5828628540039,34.3094596862793
"495",495,"Afghanistan","female","old",48,"ASIA",66.0098371505737,33.3839116096497
"496",496,"Afghanistan","female","very old",12,"ASIA",67.0587406158447,32.9481325149536
"497",497,"Bangladesh","male","very young",102,"ASIA",90.2706705729167,24.8419920603434
"498",498,"Bangladesh","male","young",300,"ASIA",91.1904602050781,22.9182122548421
"499",499,"Bangladesh","male","middle",380,"ASIA",91.1859690348307,22.8045241038005
"500",500,"Bangladesh","male","old",122,"ASIA",90.7144826253255,23.6212399800618
"501",501,"Bangladesh","male","very old",14,"ASIA",90.7379252115885,22.6866544087728
"502",502,"Bangladesh","female","very young",97,"ASIA",90.8908513387044,22.9787762959798
"503",503,"Bangladesh","female","young",343,"ASIA",91.2277679443359,22.713493347168
"504",504,"Bangladesh","female","middle",316,"ASIA",89.7895838419596,24.1459630330404
"505",505,"Bangladesh","female","old",97,"ASIA",88.8163070678711,24.2598476409912
"506",506,"Bangladesh","female","very old",11,"ASIA",91.5092468261719,23.7435715993245
"507",507,"Bhutan","male","very young",7,"ASIA",91.517578125,26.8073253631592
"508",508,"Bhutan","male","young",93,"ASIA",89.8978500366211,28.2941398620605
"509",509,"Bhutan","male","middle",58,"ASIA",91.6319351196289,27.7599620819092
"510",510,"Bhutan","male","old",20,"ASIA",88.8816375732422,27.2974605560303
"511",511,"Bhutan","male","very old",3,"ASIA",90.9066390991211,28.0265140533447
"512",512,"Bhutan","female","very young",5,"ASIA",91.9986343383789,27.0792980194092
"513",513,"Bhutan","female","young",95,"ASIA",91.6418914794922,27.9232425689697
"514",514,"Bhutan","female","middle",52,"ASIA",90.4476547241211,26.8507823944092
"515",515,"Bhutan","female","old",20,"ASIA",89.1604461669922,27.7112789154053
"516",516,"Bhutan","female","very old",1,"ASIA",90.2060546875,26.8475093841553
"517",517,"Myanmar","male","very young",93,"ASIA",94.9955682754517,19.6907104253769
"518",518,"Myanmar","male","young",168,"ASIA",96.8722543716431,20.7334225177765
"519",519,"Myanmar","male","middle",159,"ASIA",96.5597772598267,19.1332091093063
"520",520,"Myanmar","male","old",76,"ASIA",97.2174339294434,20.7556889057159
"521",521,"Myanmar","male","very old",19,"ASIA",96.1798572540283,19.1309757232666
"522",522,"Myanmar","female","very young",63,"ASIA",97.8788452148438,20.3907532691956
"523",523,"Myanmar","female","young",158,"ASIA",97.0293827056885,15.0030822753906
"524",524,"Myanmar","female","middle",145,"ASIA",96.8757448196411,19.9713867902756
"525",525,"Myanmar","female","old",77,"ASIA",97.3664665222168,13.2132016420364
"526",526,"Myanmar","female","very old",23,"ASIA",97.6175422668457,19.421447634697
"527",527,"Cambodia","male","very young",42,"ASIA",105.250980377197,13.0274653434753
"528",528,"Cambodia","male","young",110,"ASIA",107.510887145996,14.0999751091003
"529",529,"Cambodia","male","middle",281,"ASIA",104.674949645996,13.9828372001648
"530",530,"Cambodia","male","old",179,"ASIA",104.191162109375,12.0365724563599
"531",531,"Cambodia","male","very old",26,"ASIA",106.095455169678,12.6695799827576
"532",532,"Cambodia","female","very young",43,"ASIA",104.424659729004,12.4373292922974
"533",533,"Cambodia","female","young",194,"ASIA",105.419239044189,12.7918705940247
"534",534,"Cambodia","female","middle",361,"ASIA",106.673244476318,13.1213870048523
"535",535,"Cambodia","female","old",173,"ASIA",105.325389862061,13.0389642715454
"536",536,"Cambodia","female","very old",46,"ASIA",105.846439361572,14.5302486419678
"537",537,"China","male","very young",666,"ASIA",107.283767982765,34.8635708137795
"538",538,"China","male","young",2457,"ASIA",102.236727679217,37.7679469497116
"539",539,"China","male","middle",2500,"ASIA",110.802014386212,35.663257598877
"540",540,"China","male","old",1674,"ASIA",102.252375567401,37.6961876198097
"541",541,"China","male","very old",565,"ASIA",105.261581986039,36.2590437288638
"542",542,"China","female","very young",1389,"ASIA",109.003041585286,37.8752602471246
"543",543,"China","female","young",2641,"ASIA",107.643619961209,37.2135704181812
"544",544,"China","female","middle",3247,"ASIA",109.971519752785,33.8819642949987
"545",545,"China","female","old",1904,"ASIA",99.1393831041124,34.4497754132306
"546",546,"China","female","very old",719,"ASIA",105.60082103588,39.3500398706507
"547",547,"Cyprus","male","very young",3,"EUROPE",33.8664054870605,35.0936050415039
"548",548,"Cyprus","male","young",3,"EUROPE",34.0634765625,35.4739723205566
"549",549,"Cyprus","male","middle",26,"EUROPE",32.5055656433105,34.7062492370605
"550",550,"Cyprus","male","old",11,"EUROPE",33.1910133361816,35.1731452941895
"551",551,"Cyprus","male","very old",10,"EUROPE",33.9033203125,35.08544921875
"552",552,"Cyprus","female","very young",2,"EUROPE",33.6144523620605,35.0227546691895
"553",553,"Cyprus","female","young",13,"EUROPE",32.9195327758789,35.0878410339355
"554",554,"Cyprus","female","middle",17,"EUROPE",33.3837890625,35.1626968383789
"555",555,"Cyprus","female","old",15,"EUROPE",33.4638671875,35.0049324035645
"556",556,"Cyprus","female","very old",6,"EUROPE",33.9079093933105,35.202392578125
"557",557,"HongKong","male","very young",73,"ASIA",NA,NA
"558",558,"HongKong","male","young",282,"ASIA",NA,NA
"559",559,"HongKong","male","middle",529,"ASIA",NA,NA
"560",560,"HongKong","male","old",259,"ASIA",NA,NA
"561",561,"HongKong","male","very old",24,"ASIA",NA,NA
"562",562,"HongKong","female","very young",62,"ASIA",NA,NA
"563",563,"HongKong","female","young",282,"ASIA",NA,NA
"564",564,"HongKong","female","middle",632,"ASIA",NA,NA
"565",565,"HongKong","female","old",286,"ASIA",NA,NA
"566",566,"HongKong","female","very old",29,"ASIA",NA,NA
"567",567,"India","male","very young",674,"ASIA",83.1590891520182,22.3068227450053
"568",568,"India","male","young",3753,"ASIA",83.8085673014323,25.1239061355591
"569",569,"India","male","middle",3144,"ASIA",84.2754165649414,24.5628679275513
"570",570,"India","male","old",1652,"ASIA",86.1030288696289,23.9029816945394
"571",571,"India","male","very old",241,"ASIA",87.9048253377279,21.8865591684977
"572",572,"India","female","very young",680,"ASIA",83.5038920084635,22.4884765942891
"573",573,"India","female","young",3717,"ASIA",84.2580408732096,23.8185609817505
"574",574,"India","female","middle",2677,"ASIA",85.5265431722005,22.2631511688232
"575",575,"India","female","old",1452,"ASIA",85.3252863566081,23.8764586130778
"576",576,"India","female","very old",233,"ASIA",82.6658981323242,22.5713348388672
"577",577,"Indonesia","male","very young",30,"ASIA",120.554886276658,-3.43734954015629
"578",578,"Indonesia","male","young",126,"ASIA",121.592360006796,-2.72594094276428
"579",579,"Indonesia","male","middle",132,"ASIA",120.005460378286,-2.91885429137462
"580",580,"Indonesia","male","old",95,"ASIA",119.497953878867,-2.78686395841273
"581",581,"Indonesia","male","very old",29,"ASIA",120.794506382298,-3.57012379974932
"582",582,"Indonesia","female","very young",48,"ASIA",117.828440279574,-2.77218109610918
"583",583,"Indonesia","female","young",163,"ASIA",117.877744313833,-2.66526601705197
"584",584,"Indonesia","female","middle",164,"ASIA",118.035328839276,-2.7483610022511
"585",585,"Indonesia","female","old",122,"ASIA",118.779319763184,-1.54053520894534
"586",586,"Indonesia","female","very old",34,"ASIA",117.170349327294,-3.66563157938622
"587",587,"Iran","male","very young",58,"ASIA",51.6124833424886,34.9326906204224
"588",588,"Iran","male","young",346,"ASIA",56.9897937774658,30.0390949249268
"589",589,"Iran","male","middle",636,"ASIA",49.0614420572917,33.1455815633138
"590",590,"Iran","male","old",558,"ASIA",54.246826171875,32.9753665924072
"591",591,"Iran","male","very old",152,"ASIA",49.4809074401855,35.6259860992432
"592",592,"Iran","female","very young",54,"ASIA",53.9240557352702,33.1801102956136
"593",593,"Iran","female","young",381,"ASIA",54.3610178629557,30.2113936742147
"594",594,"Iran","female","middle",592,"ASIA",50.9378248850505,35.148021697998
"595",595,"Iran","female","old",445,"ASIA",50.2862319946289,35.5955813725789
"596",596,"Iran","female","very old",136,"ASIA",57.6577625274658,29.8470214207967
"597",597,"Iraq","male","very young",124,"ASIA",43.719970703125,33.65478515625
"598",598,"Iraq","male","young",200,"ASIA",45.4167022705078,35.6029071807861
"599",599,"Iraq","male","middle",279,"ASIA",43.5754890441895,37.1564712524414
"600",600,"Iraq","male","old",131,"ASIA",43.2300300598145,33.0157480239868
"601",601,"Iraq","male","very old",26,"ASIA",45.7663078308105,34.820972442627
"602",602,"Iraq","female","very young",129,"ASIA",42.6582527160645,35.8120861053467
"603",603,"Iraq","female","young",243,"ASIA",47.7579116821289,30.9994144439697
"604",604,"Iraq","female","middle",244,"ASIA",46.6587409973145,31.891993522644
"605",605,"Iraq","female","old",114,"ASIA",43.9710464477539,32.343578338623
"606",606,"Iraq","female","very old",45,"ASIA",44.5895500183105,31.8434085845947
"607",607,"Israel","male","very young",108,"ASIA",35.3830108642578,30.9822750091553
"608",608,"Israel","male","young",207,"ASIA",35.3621101379395,32.5074729919434
"609",609,"Israel","male","middle",241,"ASIA",34.5241203308105,31.5416488647461
"610",610,"Israel","male","old",174,"ASIA",34.8038101196289,32.1963386535645
"611",611,"Israel","male","very old",31,"ASIA",35.40869140625,31.48291015625
"612",612,"Israel","female","very young",92,"ASIA",35.3201179504395,30.8602046966553
"613",613,"Israel","female","young",191,"ASIA",35.40869140625,31.48291015625
"614",614,"Israel","female","middle",193,"ASIA",34.9611320495605,31.8233394622803
"615",615,"Israel","female","old",159,"ASIA",34.5296859741211,30.4460468292236
"616",616,"Israel","female","very old",27,"ASIA",34.8038101196289,32.1963386535645
"617",617,"Japan","male","very young",371,"ASIA",136.991044616699,37.9353610992432
"618",618,"Japan","male","young",492,"ASIA",135.250500488281,34.8812452316284
"619",619,"Japan","male","middle",793,"ASIA",138.126609802246,39.4934219360352
"620",620,"Japan","male","old",412,"ASIA",136.094610595703,36.8479095458984
"621",621,"Japan","male","very old",49,"ASIA",134.042405700684,34.5426811218262
"622",622,"Japan","female","very young",365,"ASIA",135.027282714844,34.5781002044678
"623",623,"Japan","female","young",710,"ASIA",132.624764251709,32.7265579223633
"624",624,"Japan","female","middle",1155,"ASIA",133.45240020752,35.224619102478
"625",625,"Japan","female","old",647,"ASIA",134.811569213867,35.3926416397095
"626",626,"Japan","female","very old",366,"ASIA",135.715391540527,34.4893020629883
"627",627,"Jordan","male","very young",40,"ASIA",NA,NA
"628",628,"Jordan","male","young",87,"ASIA",NA,NA
"629",629,"Jordan","male","middle",143,"ASIA",NA,NA
"630",630,"Jordan","male","old",66,"ASIA",NA,NA
"631",631,"Jordan","male","very old",9,"ASIA",NA,NA
"632",632,"Jordan","female","very young",40,"ASIA",NA,NA
"633",633,"Jordan","female","young",57,"ASIA",NA,NA
"634",634,"Jordan","female","middle",108,"ASIA",NA,NA
"635",635,"Jordan","female","old",39,"ASIA",NA,NA
"636",636,"Jordan","female","very old",9,"ASIA",NA,NA
"637",637,"Korea","male","very young",604,"ASIA",NA,NA
"638",638,"Korea","male","young",1210,"ASIA",NA,NA
"639",639,"Korea","male","middle",1578,"ASIA",NA,NA
"640",640,"Korea","male","old",852,"ASIA",NA,NA
"641",641,"Korea","male","very old",169,"ASIA",NA,NA
"642",642,"Korea","female","very young",563,"ASIA",NA,NA
"643",643,"Korea","female","young",1469,"ASIA",NA,NA
"644",644,"Korea","female","middle",2284,"ASIA",NA,NA
"645",645,"Korea","female","old",1311,"ASIA",NA,NA
"646",646,"Korea","female","very old",291,"ASIA",NA,NA
"647",647,"Kazakhstan","male","very young",39,"ASIA",72.1673993197354,47.0673207369718
"648",648,"Kazakhstan","male","young",34,"ASIA",61.1833901838823,46.9998363148082
"649",649,"Kazakhstan","male","middle",25,"ASIA",62.6665309559215,46.8926048278809
"650",650,"Kazakhstan","male","old",9,"ASIA",64.8175957419655,47.9668721285733
"651",651,"Kazakhstan","male","very old",2,"ASIA",60.5226919000799,46.5557750355114
"652",652,"Kazakhstan","female","very young",57,"ASIA",63.2687686573375,49.3069291548295
"653",653,"Kazakhstan","female","young",48,"ASIA",63.2953297008168,49.8576920249245
"654",654,"Kazakhstan","female","middle",30,"ASIA",60.7691227306019,46.0788130326705
"655",655,"Kazakhstan","female","old",15,"ASIA",57.2803545865146,48.9820310419256
"656",656,"Kazakhstan","female","very old",2,"ASIA",63.0539328835227,48.9634808627042
"657",657,"Kuwait","male","very young",11,"ASIA",NA,NA
"658",658,"Kuwait","male","young",52,"ASIA",NA,NA
"659",659,"Kuwait","male","middle",57,"ASIA",NA,NA
"660",660,"Kuwait","male","old",4,"ASIA",NA,NA
"661",661,"Kuwait","female","very young",12,"ASIA",NA,NA
"662",662,"Kuwait","female","young",46,"ASIA",NA,NA
"663",663,"Kuwait","female","middle",37,"ASIA",NA,NA
"664",664,"Kuwait","female","old",1,"ASIA",NA,NA
"665",665,"Laos","male","very young",20,"ASIA",104.021224975586,17.9537432988485
"666",666,"Laos","male","young",163,"ASIA",105.51513671875,17.0269212722778
"667",667,"Laos","male","middle",408,"ASIA",105.931543986003,16.0433753331502
"668",668,"Laos","male","old",158,"ASIA",102.759829203288,20.5801919301351
"669",669,"Laos","male","very old",25,"ASIA",100.996190388997,20.7442874908447
"670",670,"Laos","female","very young",26,"ASIA",104.505663553874,18.6345211664836
"671",671,"Laos","female","young",208,"ASIA",105.080012003581,17.0000317891439
"672",672,"Laos","female","middle",390,"ASIA",103.735450744629,19.5399411519368
"673",673,"Laos","female","old",145,"ASIA",103.315981547038,18.8501300811768
"674",674,"Laos","female","very old",43,"ASIA",103.081672668457,17.5976724624634
"675",675,"Lebanon","male","very young",41,"ASIA",NA,NA
"676",676,"Lebanon","male","young",121,"ASIA",NA,NA
"677",677,"Lebanon","male","middle",332,"ASIA",NA,NA
"678",678,"Lebanon","male","old",155,"ASIA",NA,NA
"679",679,"Lebanon","male","very old",34,"ASIA",NA,NA
"680",680,"Lebanon","female","very young",28,"ASIA",NA,NA
"681",681,"Lebanon","female","young",137,"ASIA",NA,NA
"682",682,"Lebanon","female","middle",232,"ASIA",NA,NA
"683",683,"Lebanon","female","old",113,"ASIA",NA,NA
"684",684,"Lebanon","female","very old",37,"ASIA",NA,NA
"685",685,"Malaysia","male","very young",41,"ASIA",108.877479553223,4.59987313747406
"686",686,"Malaysia","male","young",107,"ASIA",109.71396484375,3.63309540748596
"687",687,"Malaysia","male","middle",149,"ASIA",109.589004516602,3.5754686832428
"688",688,"Malaysia","male","old",43,"ASIA",111.849490356445,3.75150401592255
"689",689,"Malaysia","male","very old",5,"ASIA",107.545603942871,3.27400405406952
"690",690,"Malaysia","female","very young",30,"ASIA",113.811190795898,3.74916017055511
"691",691,"Malaysia","female","young",115,"ASIA",113.533613586426,4.00788085460663
"692",692,"Malaysia","female","middle",154,"ASIA",115.858985900879,4.59066395759583
"693",693,"Malaysia","female","old",60,"ASIA",105.646504211426,4.4453711271286
"694",694,"Malaysia","female","very old",3,"ASIA",107.596308898926,3.81485350131989
"695",695,"Nepal","male","very young",115,"ASIA",83.3833503723145,27.5343017578125
"696",696,"Nepal","male","young",163,"ASIA",86.3830108642578,28.0447511672974
"697",697,"Nepal","male","middle",92,"ASIA",84.7252922058105,27.1617679595947
"698",698,"Nepal","male","old",13,"ASIA",82.4368667602539,28.2222414016724
"699",699,"Nepal","female","very young",137,"ASIA",84.4119644165039,27.2906732559204
"700",700,"Nepal","female","young",157,"ASIA",83.0306663513184,27.5591306686401
"701",701,"Nepal","female","middle",67,"ASIA",84.0736351013184,28.2122058868408
"702",702,"Nepal","female","old",14,"ASIA",88.1082000732422,26.5774164199829
"703",703,"Nepal","female","very old",1,"ASIA",83.2543487548828,28.7270517349243
"704",704,"Pakistan","male","very young",227,"ASIA",69.0101760864258,28.0427436828613
"705",705,"Pakistan","male","young",469,"ASIA",69.7550598144531,28.2912506103516
"706",706,"Pakistan","male","middle",635,"ASIA",69.6891815185547,28.9023632049561
"707",707,"Pakistan","male","old",294,"ASIA",66.2957427978516,27.7477733612061
"708",708,"Pakistan","male","very old",21,"ASIA",71.4569122314453,31.4576763153076
"709",709,"Pakistan","female","very young",177,"ASIA",68.4990020751953,29.9670803070068
"710",710,"Pakistan","female","young",525,"ASIA",70.4333404541016,29.4606540679932
"711",711,"Pakistan","female","middle",520,"ASIA",68.3708602905273,29.9342872619629
"712",712,"Pakistan","female","old",172,"ASIA",67.7130073547363,29.1564842224121
"713",713,"Pakistan","female","very old",18,"ASIA",65.8170135498047,27.1853420257568
"714",714,"Philippines","male","very young",724,"ASIA",123.544806798299,10.4997151295344
"715",715,"Philippines","male","young",1836,"ASIA",122.563339233398,12.4527670542399
"716",716,"Philippines","male","middle",2945,"ASIA",121.926828384399,11.0860350926717
"717",717,"Philippines","male","old",2065,"ASIA",123.083461125692,11.2318441470464
"718",718,"Philippines","male","very old",377,"ASIA",123.687614440918,12.0365925629934
"719",719,"Philippines","female","very young",756,"ASIA",123.324381510417,11.2926269372304
"720",720,"Philippines","female","young",2452,"ASIA",121.540632247925,13.3448731104533
"721",721,"Philippines","female","middle",4570,"ASIA",122.91477394104,9.23008207480113
"722",722,"Philippines","female","old",3224,"ASIA",122.978889465332,10.7054890394211
"723",723,"Philippines","female","very old",661,"ASIA",122.029451370239,9.70389799276988
"724",724,"SaudiArabia","male","very young",102,"ASIA",45.806468963623,24.5555062294006
"725",725,"SaudiArabia","male","young",289,"ASIA",42.3315181732178,24.1434578895569
"726",726,"SaudiArabia","male","middle",26,"ASIA",48.2103519439697,24.4689698219299
"727",727,"SaudiArabia","male","old",6,"ASIA",49.0632801055908,22.0699462890625
"728",728,"SaudiArabia","female","very young",56,"ASIA",47.1895751953125,24.1895761489868
"729",729,"SaudiArabia","female","young",154,"ASIA",48.4711418151855,20.2137327194214
"730",730,"SaudiArabia","female","middle",21,"ASIA",48.0670900344849,23.1799192428589
"731",731,"SaudiArabia","female","old",5,"ASIA",47.4557113647461,22.9473752975464
"732",732,"Singapore","male","very young",51,"ASIA",NA,NA
"733",733,"Singapore","male","young",55,"ASIA",NA,NA
"734",734,"Singapore","male","middle",43,"ASIA",NA,NA
"735",735,"Singapore","male","old",19,"ASIA",NA,NA
"736",736,"Singapore","male","very old",4,"ASIA",NA,NA
"737",737,"Singapore","female","very young",36,"ASIA",NA,NA
"738",738,"Singapore","female","young",60,"ASIA",NA,NA
"739",739,"Singapore","female","middle",80,"ASIA",NA,NA
"740",740,"Singapore","female","old",34,"ASIA",NA,NA
"741",741,"Singapore","female","very old",5,"ASIA",NA,NA
"742",742,"SriLanka","male","very young",18,"ASIA",NA,NA
"743",743,"SriLanka","male","young",86,"ASIA",NA,NA
"744",744,"SriLanka","male","middle",101,"ASIA",NA,NA
"745",745,"SriLanka","male","old",47,"ASIA",NA,NA
"746",746,"SriLanka","male","very old",4,"ASIA",NA,NA
"747",747,"SriLanka","female","very young",16,"ASIA",NA,NA
"748",748,"SriLanka","female","young",75,"ASIA",NA,NA
"749",749,"SriLanka","female","middle",110,"ASIA",NA,NA
"750",750,"SriLanka","female","old",42,"ASIA",NA,NA
"751",751,"SriLanka","female","very old",9,"ASIA",NA,NA
"752",752,"Syria","male","very young",25,"ASIA",39.564453125,33.7683601379395
"753",753,"Syria","male","young",83,"ASIA",36.2019538879395,35.9375495910645
"754",754,"Syria","male","middle",151,"ASIA",37.7541046142578,32.829833984375
"755",755,"Syria","male","old",83,"ASIA",41.8868179321289,37.1563949584961
"756",756,"Syria","male","very old",25,"ASIA",42.3128929138184,37.2295875549316
"757",757,"Syria","female","very young",26,"ASIA",38.4437522888184,36.8622550964355
"758",758,"Syria","female","young",80,"ASIA",42.1678695678711,37.2886238098145
"759",759,"Syria","female","middle",123,"ASIA",36.45556640625,34.4661636352539
"760",760,"Syria","female","old",67,"ASIA",35.9066390991211,33.1356925964355
"761",761,"Syria","female","very old",35,"ASIA",39.50146484375,36.7022476196289
"762",762,"Taiwan","male","very young",99,"ASIA",NA,NA
"763",763,"Taiwan","male","young",434,"ASIA",NA,NA
"764",764,"Taiwan","male","middle",699,"ASIA",NA,NA
"765",765,"Taiwan","male","old",446,"ASIA",NA,NA
"766",766,"Taiwan","male","very old",40,"ASIA",NA,NA
"767",767,"Taiwan","female","very young",99,"ASIA",NA,NA
"768",768,"Taiwan","female","young",534,"ASIA",NA,NA
"769",769,"Taiwan","female","middle",980,"ASIA",NA,NA
"770",770,"Taiwan","female","old",634,"ASIA",NA,NA
"771",771,"Taiwan","female","very old",63,"ASIA",NA,NA
"772",772,"Thailand","male","very young",135,"ASIA",100.855546569824,13.8272462844849
"773",773,"Thailand","male","young",333,"ASIA",99.5091781616211,15.854843711853
"774",774,"Thailand","male","middle",219,"ASIA",100.027561950684,12.9428321838379
"775",775,"Thailand","male","old",135,"ASIA",99.1869338989258,13.2887593269348
"776",776,"Thailand","male","very old",5,"ASIA",99.7026977539062,11.1365330696106
"777",777,"Thailand","female","very young",171,"ASIA",99.9679473876953,11.3286428451538
"778",778,"Thailand","female","young",503,"ASIA",99.2409957885742,10.7173432350159
"779",779,"Thailand","female","middle",385,"ASIA",99.5960357666016,14.950185585022
"780",780,"Thailand","female","old",310,"ASIA",101.580741882324,11.3639351844788
"781",781,"Thailand","female","very old",22,"ASIA",99.6659774780273,15.2877243041992
"782",782,"Turkey","male","very young",55,"ASIA",32.3477931976318,39.0378402709961
"783",783,"Turkey","male","young",234,"ASIA",34.9012302398682,38.9258689880371
"784",784,"Turkey","male","middle",218,"ASIA",37.9160339355469,38.4352447509766
"785",785,"Turkey","male","old",99,"ASIA",29.3854297637939,37.8491409301758
"786",786,"Turkey","male","very old",32,"ASIA",37.2504096984863,39.7119728088379
"787",787,"Turkey","female","very young",48,"ASIA",38.3694145202637,37.7268646240234
"788",788,"Turkey","female","young",167,"ASIA",28.6355663299561,38.6269638061523
"789",789,"Turkey","female","middle",206,"ASIA",38.5011726379395,39.8618759155273
"790",790,"Turkey","female","old",83,"ASIA",29.0213088989258,39.263232421875
"791",791,"Turkey","female","very old",31,"ASIA",31.9288093566895,39.1800575256348
"798",798,"Uzbekistan","male","very young",43,"ASIA",61.4387115478516,42.0392478942871
"799",799,"Uzbekistan","male","young",95,"ASIA",61.3386123657227,41.3336502075195
"800",800,"Uzbekistan","male","middle",55,"ASIA",63.3159355163574,42.3968551635742
"801",801,"Uzbekistan","male","old",32,"ASIA",62.9764839172363,41.4315437316895
"802",802,"Uzbekistan","male","very old",2,"ASIA",68.9347839355469,41.3753997802734
"803",803,"Uzbekistan","female","very young",30,"ASIA",65.6840995788574,41.8430671691895
"804",804,"Uzbekistan","female","young",103,"ASIA",67.0639442443848,42.4298736572266
"805",805,"Uzbekistan","female","middle",65,"ASIA",66.6787498474121,41.4890724182129
"806",806,"Uzbekistan","female","old",38,"ASIA",63.3445892333984,41.3814651489258
"807",807,"Uzbekistan","female","very old",8,"ASIA",66.7177742004395,41.1618354797363
"808",808,"Vietnam","male","very young",428,"ASIA",105.101726531982,18.932853380839
