"","ST","POBP","count","location","country","region"
"1763",19,213,8,"IA","Iraq","ASIA"
"1764",19,215,10,"IA","Japan","ASIA"
"1765",19,217,34,"IA","Korea",NA
"1766",19,223,23,"IA","Laos","ASIA"
"1767",19,224,2,"IA","Lebanon","ASIA"
"1768",19,226,6,"IA","Malaysia","ASIA"
"1769",19,229,1,"IA","Nepal","ASIA"
"1770",19,233,25,"IA","Philippines","ASIA"
"1771",19,235,2,"IA","SaudiArabia","ASIA"
"1772",19,236,1,"IA","Singapore","ASIA"
"1773",19,238,2,"IA","SriLanka","ASIA"
"1774",19,240,5,"IA","Taiwan","ASIA"
"1775",19,242,20,"IA","Thailand","ASIA"
"1776",19,243,3,"IA","Turkey","ASIA"
"1777",19,245,2,"IA","UnitedArabEmirates",NA
"1778",19,247,36,"IA","Vietnam","ASIA"
"1779",19,249,1,"IA","Asia",NA
"1780",19,254,2,"IA","OtherAsia",NA
"1781",19,301,46,"IA","Canada","AMERICA"
"1782",19,303,206,"IA","Mexico","AMERICA"
"1783",19,310,1,"IA","Belize","AMERICA"
"1784",19,311,1,"IA","CostaRica","AMERICA"
"1785",19,312,26,"IA","ElSalvador","AMERICA"
"1786",19,313,29,"IA","Guatemala","AMERICA"
"1787",19,314,5,"IA","Honduras","AMERICA"
"1788",19,315,1,"IA","Nicaragua","AMERICA"
"1789",19,316,1,"IA","Panama","AMERICA"
"1790",19,327,3,"IA","Cuba","AMERICA"
"1791",19,332,1,"IA","Haiti","AMERICA"
"1792",19,360,2,"IA","Argentina","AMERICA"
"1793",19,361,1,"IA","Bolivia","AMERICA"
"1794",19,362,4,"IA","Brazil","AMERICA"
"1795",19,363,3,"IA","Chile","AMERICA"
"1796",19,364,5,"IA","Colombia","AMERICA"
"1797",19,365,5,"IA","Ecuador","AMERICA"
"1798",19,368,2,"IA","Guyana","AMERICA"
"1799",19,370,2,"IA","Peru","AMERICA"
"1800",19,372,1,"IA","Uruguay","AMERICA"
"1801",19,373,2,"IA","Venezuela","AMERICA"
"1802",19,412,4,"IA","Congo","AFRICA"
"1803",19,414,3,"IA","Egypt","AFRICA"
"1804",19,416,1,"IA","Ethiopia","AFRICA"
"1805",19,421,1,"IA","Ghana","AFRICA"
"1806",19,427,13,"IA","Kenya","AFRICA"
"1807",19,429,3,"IA","Liberia","AFRICA"
"1808",19,440,4,"IA","Nigeria","AFRICA"
"1809",19,448,3,"IA","Somalia","AFRICA"
"1810",19,449,2,"IA","SouthAfrica","AFRICA"
"1811",19,451,15,"IA","Sudan","AFRICA"
"1812",19,453,5,"IA","Tanzania","AFRICA"
"1813",19,457,3,"IA","Uganda","AFRICA"
"1814",19,462,4,"IA","Africa",NA
"1815",19,463,10,"IA","EasternAfrica",NA
"1816",19,501,1,"IA","Australia","OCEANIA"
"1817",19,512,3,"IA","Micronesia","OCEANIA"
"1818",20,102,2,"KS","Austria","EUROPE"
"1819",20,103,1,"KS","Belgium","EUROPE"
"1820",20,105,5,"KS","Czechoslovakia",NA
"1821",20,108,1,"KS","Finland","EUROPE"
"1822",20,109,10,"KS","France","EUROPE"
"1823",20,110,39,"KS","Germany","EUROPE"
"1824",20,116,1,"KS","Greece","EUROPE"
"1825",20,117,1,"KS","Hungary","EUROPE"
"1826",20,119,5,"KS","Ireland","EUROPE"
"1827",20,120,2,"KS","Italy","EUROPE"
"1828",20,126,4,"KS","Netherlands","EUROPE"
"1829",20,127,1,"KS","Norway","EUROPE"
"1830",20,128,8,"KS","Poland","EUROPE"
"1831",20,132,8,"KS","Romania","EUROPE"
"1832",20,134,1,"KS","Spain","EUROPE"
"1833",20,137,1,"KS","Switzerland","EUROPE"
"1834",20,138,15,"KS","UnitedKingdom","EUROPE"
"1835",20,139,10,"KS","England","EUROPE"
"1836",20,140,3,"KS","Scotland","EUROPE"
"1837",20,151,2,"KS","Croatia","EUROPE"
"1838",20,152,3,"KS","Macedonia","EUROPE"
"1839",20,159,1,"KS","Azerbaijan","EUROPE"
"1840",20,160,1,"KS","Belarus","EUROPE"
"1841",20,163,13,"KS","Russia",NA
"1842",20,164,12,"KS","Ukraine","EUROPE"
"1843",20,165,2,"KS","USSR",NA
"1844",20,169,4,"KS","OtherEurope",NA
"1845",20,202,6,"KS","Bangladesh","ASIA"
"1846",20,203,7,"KS","Bhutan","ASIA"
"1847",20,205,4,"KS","Myanmar",NA
"1848",20,206,10,"KS","Cambodia","ASIA"
"1849",20,207,38,"KS","China","ASIA"
"1850",20,209,2,"KS","HongKong","ASIA"
"1851",20,210,65,"KS","India","ASIA"
"1852",20,211,7,"KS","Indonesia","ASIA"
"1853",20,212,7,"KS","Iran","ASIA"
"1854",20,213,6,"KS","Iraq","ASIA"
"1855",20,215,20,"KS","Japan","ASIA"
"1856",20,216,2,"KS","Jordan","ASIA"
"1857",20,217,34,"KS","Korea",NA
"1858",20,223,23,"KS","Laos","ASIA"
"1859",20,224,6,"KS","Lebanon","ASIA"
"1860",20,226,4,"KS","Malaysia","ASIA"
"1861",20,229,1,"KS","Nepal","ASIA"
"1862",20,231,14,"KS","Pakistan","ASIA"
"1863",20,233,55,"KS","Philippines","ASIA"
"1864",20,235,8,"KS","SaudiArabia","ASIA"
"1865",20,236,2,"KS","Singapore","ASIA"
"1866",20,238,6,"KS","SriLanka","ASIA"
"1867",20,240,9,"KS","Taiwan","ASIA"
"1868",20,242,17,"KS","Thailand","ASIA"
"1869",20,243,1,"KS","Turkey","ASIA"
"1870",20,245,1,"KS","UnitedArabEmirates",NA
"1871",20,246,1,"KS","Uzbekistan","ASIA"
"1872",20,247,66,"KS","Vietnam","ASIA"
"1873",20,248,1,"KS","Yemen","ASIA"
"1874",20,249,3,"KS","Asia",NA
"1875",20,253,1,"KS","SouthCentralAsia",NA
"1876",20,301,21,"KS","Canada","AMERICA"
"1877",20,303,620,"KS","Mexico","AMERICA"
"1878",20,312,15,"KS","ElSalvador","AMERICA"
"1879",20,313,26,"KS","Guatemala","AMERICA"
"1880",20,314,21,"KS","Honduras","AMERICA"
"1881",20,316,5,"KS","Panama","AMERICA"
"1882",20,327,24,"KS","Cuba","AMERICA"
"1883",20,329,3,"KS","DominicanRepublic","AMERICA"
"1884",20,332,1,"KS","Haiti","AMERICA"
"1885",20,333,4,"KS","Jamaica","AMERICA"
"1886",20,341,2,"KS","Trinidad",NA
"1887",20,360,3,"KS","Argentina","AMERICA"
"1888",20,361,3,"KS","Bolivia","AMERICA"
"1889",20,362,6,"KS","Brazil","AMERICA"
"1890",20,363,1,"KS","Chile","AMERICA"
"1891",20,364,6,"KS","Colombia","AMERICA"
"1892",20,365,3,"KS","Ecuador","AMERICA"
"1893",20,369,6,"KS","Paraguay","AMERICA"
"1894",20,370,1,"KS","Peru","AMERICA"
"1895",20,373,11,"KS","Venezuela","AMERICA"
"1896",20,400,1,"KS","Algeria","AFRICA"
"1897",20,414,9,"KS","Egypt","AFRICA"
"1898",20,416,7,"KS","Ethiopia","AFRICA"
"1899",20,421,3,"KS","Ghana","AFRICA"
"1900",20,427,17,"KS","Kenya","AFRICA"
"1901",20,436,2,"KS","Morocco","AFRICA"
"1902",20,440,4,"KS","Nigeria","AFRICA"
"1903",20,448,5,"KS","Somalia","AFRICA"
"1904",20,449,8,"KS","SouthAfrica","AFRICA"
"1905",20,453,1,"KS","Tanzania","AFRICA"
"1906",20,462,8,"KS","Africa",NA
"1907",20,463,1,"KS","EasternAfrica",NA
"1908",20,467,1,"KS","WesternAfrica",NA
"1909",20,501,3,"KS","Australia","OCEANIA"
"1910",20,508,6,"KS","Fiji","OCEANIA"
"1911",20,511,2,"KS","MarshallIslands","OCEANIA"
"1912",20,554,3,"KS","OtherUSIslandAreas",NA
"1913",21,100,1,"KY","Albania","EUROPE"
"1914",21,102,2,"KY","Austria","EUROPE"
"1915",21,103,1,"KY","Belgium","EUROPE"
"1916",21,104,6,"KY","Bulgaria","EUROPE"
"1917",21,105,1,"KY","Czechoslovakia",NA
"1918",21,106,1,"KY","Denmark","EUROPE"
"1919",21,108,2,"KY","Finland","EUROPE"
"1920",21,109,10,"KY","France","EUROPE"
"1921",21,110,55,"KY","Germany","EUROPE"
"1922",21,116,7,"KY","Greece","EUROPE"
"1923",21,117,3,"KY","Hungary","EUROPE"
"1924",21,118,1,"KY","Iceland","EUROPE"
"1925",21,119,5,"KY","Ireland","EUROPE"
"1926",21,120,7,"KY","Italy","EUROPE"
"1927",21,126,5,"KY","Netherlands","EUROPE"
"1928",21,127,1,"KY","Norway","EUROPE"
"1929",21,128,9,"KY","Poland","EUROPE"
"1930",21,129,1,"KY","Portugal","EUROPE"
"1931",21,132,11,"KY","Romania","EUROPE"
"1932",21,134,5,"KY","Spain","EUROPE"
"1933",21,136,1,"KY","Sweden","EUROPE"
"1934",21,137,2,"KY","Switzerland","EUROPE"
"1935",21,138,23,"KY","UnitedKingdom","EUROPE"
"1936",21,139,19,"KY","England","EUROPE"
"1937",21,140,2,"KY","Scotland","EUROPE"
"1938",21,147,5,"KY","Yugoslavia","EUROPE"
"1939",21,150,31,"KY","BosniaandHerzegovina",NA
"1940",21,151,2,"KY","Croatia","EUROPE"
"1941",21,156,1,"KY","Latvia","EUROPE"
"1942",21,157,2,"KY","Lithuania","EUROPE"
"1943",21,158,2,"KY","Armenia","EUROPE"
"1944",21,160,3,"KY","Belarus","EUROPE"
"1945",21,162,1,"KY","Moldova","EUROPE"
"1946",21,163,22,"KY","Russia",NA
"1947",21,164,16,"KY","Ukraine","EUROPE"
"1948",21,165,1,"KY","USSR",NA
"1949",21,200,4,"KY","Afghanistan","ASIA"
"1950",21,202,9,"KY","Bangladesh","ASIA"
"1951",21,203,11,"KY","Bhutan","ASIA"
"1952",21,205,10,"KY","Myanmar",NA
"1953",21,206,5,"KY","Cambodia","ASIA"
"1954",21,207,68,"KY","China","ASIA"
"1955",21,208,1,"KY","Cyprus","EUROPE"
"1956",21,209,1,"KY","HongKong","ASIA"
"1957",21,210,82,"KY","India","ASIA"
"1958",21,211,2,"KY","Indonesia","ASIA"
"1959",21,212,16,"KY","Iran","ASIA"
"1960",21,213,29,"KY","Iraq","ASIA"
"1961",21,215,39,"KY","Japan","ASIA"
"1962",21,216,3,"KY","Jordan","ASIA"
"1963",21,217,30,"KY","Korea",NA
"1964",21,218,2,"KY","Kazakhstan","ASIA"
"1965",21,222,3,"KY","Kuwait","ASIA"
"1966",21,223,2,"KY","Laos","ASIA"
"1967",21,224,1,"KY","Lebanon","ASIA"
"1968",21,226,2,"KY","Malaysia","ASIA"
"1969",21,229,14,"KY","Nepal","ASIA"
"1970",21,231,15,"KY","Pakistan","ASIA"
"1971",21,233,25,"KY","Philippines","ASIA"
"1972",21,235,3,"KY","SaudiArabia","ASIA"
"1973",21,239,5,"KY","Syria","ASIA"
"1974",21,240,6,"KY","Taiwan","ASIA"
"1975",21,242,15,"KY","Thailand","ASIA"
"1976",21,243,7,"KY","Turkey","ASIA"
"1977",21,245,1,"KY","UnitedArabEmirates",NA
"1978",21,246,1,"KY","Uzbekistan","ASIA"
"1979",21,247,33,"KY","Vietnam","ASIA"
"1980",21,249,2,"KY","Asia",NA
"1981",21,300,1,"KY","Bermuda",NA
"1982",21,301,25,"KY","Canada","AMERICA"
"1983",21,303,209,"KY","Mexico","AMERICA"
"1984",21,310,3,"KY","Belize","AMERICA"
"1985",21,311,1,"KY","CostaRica","AMERICA"
"1986",21,312,21,"KY","ElSalvador","AMERICA"
"1987",21,313,42,"KY","Guatemala","AMERICA"
"1988",21,314,5,"KY","Honduras","AMERICA"
"1989",21,315,2,"KY","Nicaragua","AMERICA"
"1990",21,316,2,"KY","Panama","AMERICA"
"1991",21,323,6,"KY","Bahamas","AMERICA"
"1992",21,327,61,"KY","Cuba","AMERICA"
"1993",21,328,1,"KY","Dominica","AMERICA"
"1994",21,329,6,"KY","DominicanRepublic","AMERICA"
"1995",21,332,7,"KY","Haiti","AMERICA"
"1996",21,333,3,"KY","Jamaica","AMERICA"
"1997",21,341,9,"KY","Trinidad",NA
"1998",21,344,2,"KY","Caribbean",NA
"1999",21,360,8,"KY","Argentina","AMERICA"
"2000",21,362,7,"KY","Brazil","AMERICA"
"2001",21,363,3,"KY","Chile","AMERICA"
"2002",21,364,13,"KY","Colombia","AMERICA"
"2003",21,365,4,"KY","Ecuador","AMERICA"
"2004",21,368,1,"KY","Guyana","AMERICA"
"2005",21,370,13,"KY","Peru","AMERICA"
"2006",21,373,4,"KY","Venezuela","AMERICA"
"2007",21,374,1,"KY","SouthAmerica",NA
"2008",21,399,1,"KY","Americas",NA
"2009",21,400,1,"KY","Algeria","AFRICA"
"2010",21,414,3,"KY","Egypt","AFRICA"
"2011",21,416,6,"KY","Ethiopia","AFRICA"
"2012",21,417,3,"KY","Eritrea","AFRICA"
"2013",21,420,2,"KY","Gambia","AFRICA"
"2014",21,421,5,"KY","Ghana","AFRICA"
"2015",21,427,9,"KY","Kenya","AFRICA"
"2016",21,429,3,"KY","Liberia","AFRICA"
"2017",21,436,2,"KY","Morocco","AFRICA"
"2018",21,440,2,"KY","Nigeria","AFRICA"
"2019",21,444,3,"KY","Senegal","AFRICA"
"2020",21,449,7,"KY","SouthAfrica","AFRICA"
"2021",21,451,2,"KY","Sudan","AFRICA"
"2022",21,457,1,"KY","Uganda","AFRICA"
"2023",21,459,9,"KY","DemocraticRepublicofCongo",NA
"2024",21,460,1,"KY","Zambia","AFRICA"
"2025",21,461,2,"KY","Zimbabwe","AFRICA"
"2026",21,462,19,"KY","Africa",NA
"2027",21,463,7,"KY","EasternAfrica",NA
"2028",21,467,7,"KY","WesternAfrica",NA
"2029",21,501,1,"KY","Australia","OCEANIA"
"2030",21,515,1,"KY","NewZealand","OCEANIA"
"2031",22,100,1,"LA","Albania","EUROPE"
"2032",22,102,2,"LA","Austria","EUROPE"
"2033",22,103,2,"LA","Belgium","EUROPE"
"2034",22,104,5,"LA","Bulgaria","EUROPE"
"2035",22,105,1,"LA","Czechoslovakia",NA
"2036",22,108,1,"LA","Finland","EUROPE"
"2037",22,109,17,"LA","France","EUROPE"
"2038",22,110,46,"LA","Germany","EUROPE"
"2039",22,116,5,"LA","Greece","EUROPE"
"2040",22,117,1,"LA","Hungary","EUROPE"
"2041",22,118,1,"LA","Iceland","EUROPE"
"2042",22,119,3,"LA","Ireland","EUROPE"
"2043",22,120,10,"LA","Italy","EUROPE"
"2044",22,126,8,"LA","Netherlands","EUROPE"
"2045",22,127,6,"LA","Norway","EUROPE"
"2046",22,128,9,"LA","Poland","EUROPE"
"2047",22,129,4,"LA","Portugal","EUROPE"
"2048",22,132,8,"LA","Romania","EUROPE"
"2049",22,134,4,"LA","Spain","EUROPE"
"2050",22,137,1,"LA","Switzerland","EUROPE"
"2051",22,138,18,"LA","UnitedKingdom","EUROPE"
"2052",22,139,14,"LA","England","EUROPE"
"2053",22,140,7,"LA","Scotland","EUROPE"
"2054",22,147,2,"LA","Yugoslavia","EUROPE"
"2055",22,148,1,"LA","CzechRepublic","EUROPE"
"2056",22,151,3,"LA","Croatia","EUROPE"
"2057",22,152,1,"LA","Macedonia","EUROPE"
"2058",22,159,1,"LA","Azerbaijan","EUROPE"
"2059",22,163,4,"LA","Russia",NA
"2060",22,164,3,"LA","Ukraine","EUROPE"
"2061",22,169,3,"LA","OtherEurope",NA
"2062",22,200,1,"LA","Afghanistan","ASIA"
"2063",22,202,4,"LA","Bangladesh","ASIA"
"2064",22,205,6,"LA","Myanmar",NA
"2065",22,206,5,"LA","Cambodia","ASIA"
"2066",22,207,76,"LA","China","ASIA"
"2067",22,208,2,"LA","Cyprus","EUROPE"
"2068",22,209,4,"LA","HongKong","ASIA"
"2069",22,210,62,"LA","India","ASIA"
"2070",22,211,4,"LA","Indonesia","ASIA"
"2071",22,212,15,"LA","Iran","ASIA"
"2072",22,213,2,"LA","Iraq","ASIA"
"2073",22,214,4,"LA","Israel","ASIA"
"2074",22,215,19,"LA","Japan","ASIA"
"2075",22,216,7,"LA","Jordan","ASIA"
"2076",22,217,33,"LA","Korea",NA
"2077",22,222,1,"LA","Kuwait","ASIA"
"2078",22,223,5,"LA","Laos","ASIA"
"2079",22,224,6,"LA","Lebanon","ASIA"
"2080",22,226,3,"LA","Malaysia","ASIA"
"2081",22,229,3,"LA","Nepal","ASIA"
"2082",22,231,16,"LA","Pakistan","ASIA"
"2083",22,233,47,"LA","Philippines","ASIA"
"2084",22,235,6,"LA","SaudiArabia","ASIA"
"2085",22,236,1,"LA","Singapore","ASIA"
"2086",22,238,4,"LA","SriLanka","ASIA"
"2087",22,239,3,"LA","Syria","ASIA"
"2088",22,240,8,"LA","Taiwan","ASIA"
"2089",22,242,6,"LA","Thailand","ASIA"
"2090",22,243,9,"LA","Turkey","ASIA"
"2091",22,245,3,"LA","UnitedArabEmirates",NA
"2092",22,247,168,"LA","Vietnam","ASIA"
"2093",22,248,7,"LA","Yemen","ASIA"
"2094",22,249,6,"LA","Asia",NA
"2095",22,301,41,"LA","Canada","AMERICA"
"2096",22,303,243,"LA","Mexico","AMERICA"
"2097",22,310,1,"LA","Belize","AMERICA"
"2098",22,311,7,"LA","CostaRica","AMERICA"
"2099",22,312,33,"LA","ElSalvador","AMERICA"
"2100",22,313,33,"LA","Guatemala","AMERICA"
"2101",22,314,171,"LA","Honduras","AMERICA"
"2102",22,315,41,"LA","Nicaragua","AMERICA"
"2103",22,316,5,"LA","Panama","AMERICA"
"2104",22,321,1,"LA","Antigua",NA
"2105",22,323,2,"LA","Bahamas","AMERICA"
"2106",22,324,1,"LA","Barbados","AMERICA"
"2107",22,327,34,"LA","Cuba","AMERICA"
"2108",22,328,1,"LA","Dominica","AMERICA"
"2109",22,329,18,"LA","DominicanRepublic","AMERICA"
"2110",22,330,1,"LA","Grenada","AMERICA"
"2111",22,332,19,"LA","Haiti","AMERICA"
"2112",22,333,6,"LA","Jamaica","AMERICA"
"2113",22,339,1,"LA","St.Lucia",NA
"2114",22,341,3,"LA","Trinidad",NA
"2115",22,344,4,"LA","Caribbean",NA
"2116",22,360,3,"LA","Argentina","AMERICA"
"2117",22,362,16,"LA","Brazil","AMERICA"
"2118",22,363,2,"LA","Chile","AMERICA"
"2119",22,364,23,"LA","Colombia","AMERICA"
"2120",22,365,17,"LA","Ecuador","AMERICA"
"2121",22,368,3,"LA","Guyana","AMERICA"
"2122",22,370,6,"LA","Peru","AMERICA"
"2123",22,373,15,"LA","Venezuela","AMERICA"
"2124",22,374,1,"LA","SouthAmerica",NA
"2125",22,399,1,"LA","Americas",NA
"2126",22,400,1,"LA","Algeria","AFRICA"
"2127",22,407,4,"LA","Cameroon","AFRICA"
"2128",22,414,6,"LA","Egypt","AFRICA"
"2129",22,416,4,"LA","Ethiopia","AFRICA"
"2130",22,421,4,"LA","Ghana","AFRICA"
"2131",22,427,1,"LA","Kenya","AFRICA"
"2132",22,436,3,"LA","Morocco","AFRICA"
"2133",22,440,5,"LA","Nigeria","AFRICA"
"2134",22,444,1,"LA","Senegal","AFRICA"
"2135",22,447,1,"LA","SierraLeone","AFRICA"
"2136",22,449,1,"LA","SouthAfrica","AFRICA"
"2137",22,451,1,"LA","Sudan","AFRICA"
"2138",22,453,1,"LA","Tanzania","AFRICA"
"2139",22,457,4,"LA","Uganda","AFRICA"
"2140",22,462,3,"LA","Africa",NA
"2141",22,464,2,"LA","NorthernAfrica",NA
"2142",22,467,4,"LA","WesternAfrica",NA
"2143",22,468,2,"LA","OtherAfrica",NA
"2144",22,515,3,"LA","NewZealand","OCEANIA"
"2145",23,103,1,"ME","Belgium","EUROPE"
"2146",23,104,1,"ME","Bulgaria","EUROPE"
"2147",23,105,2,"ME","Czechoslovakia",NA
"2148",23,109,1,"ME","France","EUROPE"
"2149",23,110,22,"ME","Germany","EUROPE"
"2150",23,116,6,"ME","Greece","EUROPE"
"2151",23,119,5,"ME","Ireland","EUROPE"
"2152",23,120,3,"ME","Italy","EUROPE"
"2153",23,126,2,"ME","Netherlands","EUROPE"
"2154",23,128,7,"ME","Poland","EUROPE"
"2155",23,129,1,"ME","Portugal","EUROPE"
"2156",23,132,4,"ME","Romania","EUROPE"
"2157",23,134,5,"ME","Spain","EUROPE"
"2158",23,136,1,"ME","Sweden","EUROPE"
"2159",23,137,2,"ME","Switzerland","EUROPE"
"2160",23,138,10,"ME","UnitedKingdom","EUROPE"
"2161",23,139,13,"ME","England","EUROPE"
"2162",23,140,3,"ME","Scotland","EUROPE"
"2163",23,148,1,"ME","CzechRepublic","EUROPE"
"2164",23,149,1,"ME","Slovakia","EUROPE"
"2165",23,156,1,"ME","Latvia","EUROPE"
"2166",23,157,1,"ME","Lithuania","EUROPE"
"2167",23,159,1,"ME","Azerbaijan","EUROPE"
"2168",23,162,1,"ME","Moldova","EUROPE"
"2169",23,163,8,"ME","Russia",NA
"2170",23,164,4,"ME","Ukraine","EUROPE"
"2171",23,169,1,"ME","OtherEurope",NA
"2172",23,200,1,"ME","Afghanistan","ASIA"
"2173",23,206,6,"ME","Cambodia","ASIA"
"2174",23,207,8,"ME","China","ASIA"
"2175",23,210,11,"ME","India","ASIA"
"2176",23,212,2,"ME","Iran","ASIA"
"2177",23,213,5,"ME","Iraq","ASIA"
"2178",23,214,1,"ME","Israel","ASIA"
"2179",23,215,2,"ME","Japan","ASIA"
"2180",23,217,5,"ME","Korea",NA
"2181",23,218,4,"ME","Kazakhstan","ASIA"
"2182",23,233,14,"ME","Philippines","ASIA"
"2183",23,235,2,"ME","SaudiArabia","ASIA"
"2184",23,238,1,"ME","SriLanka","ASIA"
"2185",23,240,1,"ME","Taiwan","ASIA"
"2186",23,242,1,"ME","Thailand","ASIA"
"2187",23,246,1,"ME","Uzbekistan","ASIA"
"2188",23,247,14,"ME","Vietnam","ASIA"
"2189",23,254,1,"ME","OtherAsia",NA
"2190",23,301,130,"ME","Canada","AMERICA"
"2191",23,303,5,"ME","Mexico","AMERICA"
"2192",23,311,1,"ME","CostaRica","AMERICA"
"2193",23,312,2,"ME","ElSalvador","AMERICA"
"2194",23,313,2,"ME","Guatemala","AMERICA"
"2195",23,315,1,"ME","Nicaragua","AMERICA"
"2196",23,316,1,"ME","Panama","AMERICA"
"2197",23,321,1,"ME","Antigua",NA
"2198",23,332,1,"ME","Haiti","AMERICA"
"2199",23,333,6,"ME","Jamaica","AMERICA"
"2200",23,341,1,"ME","Trinidad",NA
"2201",23,362,2,"ME","Brazil","AMERICA"
"2202",23,363,1,"ME","Chile","AMERICA"
"2203",23,364,1,"ME","Colombia","AMERICA"
"2204",23,365,2,"ME","Ecuador","AMERICA"
"2205",23,370,2,"ME","Peru","AMERICA"
"2206",23,407,1,"ME","Cameroon","AFRICA"
"2207",23,416,2,"ME","Ethiopia","AFRICA"
"2208",23,427,5,"ME","Kenya","AFRICA"
"2209",23,436,1,"ME","Morocco","AFRICA"
"2210",23,448,8,"ME","Somalia","AFRICA"
"2211",23,451,1,"ME","Sudan","AFRICA"
"2212",23,459,5,"ME","DemocraticRepublicofCongo",NA
"2213",23,462,1,"ME","Africa",NA
"2214",23,463,3,"ME","EasternAfrica",NA
"2215",23,467,8,"ME","WesternAfrica",NA
"2216",23,468,3,"ME","OtherAfrica",NA
"2217",23,501,1,"ME","Australia","OCEANIA"
"2218",23,515,4,"ME","NewZealand","OCEANIA"
"2219",24,100,6,"MD","Albania","EUROPE"
"2220",24,102,6,"MD","Austria","EUROPE"
"2221",24,103,3,"MD","Belgium","EUROPE"
"2222",24,104,12,"MD","Bulgaria","EUROPE"
"2223",24,105,4,"MD","Czechoslovakia",NA
"2224",24,106,12,"MD","Denmark","EUROPE"
"2225",24,108,5,"MD","Finland","EUROPE"
"2226",24,109,55,"MD","France","EUROPE"
"2227",24,110,126,"MD","Germany","EUROPE"
"2228",24,116,32,"MD","Greece","EUROPE"
"2229",24,117,12,"MD","Hungary","EUROPE"
"2230",24,119,15,"MD","Ireland","EUROPE"
"2231",24,120,62,"MD","Italy","EUROPE"
"2232",24,126,21,"MD","Netherlands","EUROPE"
"2233",24,127,6,"MD","Norway","EUROPE"
"2234",24,128,49,"MD","Poland","EUROPE"
"2235",24,129,22,"MD","Portugal","EUROPE"
"2236",24,132,32,"MD","Romania","EUROPE"
"2237",24,134,22,"MD","Spain","EUROPE"
"2238",24,136,11,"MD","Sweden","EUROPE"
"2239",24,137,5,"MD","Switzerland","EUROPE"
"2240",24,138,88,"MD","UnitedKingdom","EUROPE"
"2241",24,139,73,"MD","England","EUROPE"
"2242",24,140,6,"MD","Scotland","EUROPE"
"2243",24,147,8,"MD","Yugoslavia","EUROPE"
"2244",24,148,6,"MD","CzechRepublic","EUROPE"
"2245",24,149,1,"MD","Slovakia","EUROPE"
"2246",24,150,12,"MD","BosniaandHerzegovina",NA
"2247",24,151,9,"MD","Croatia","EUROPE"
"2248",24,152,3,"MD","Macedonia","EUROPE"
"2249",24,154,5,"MD","Serbia","EUROPE"
"2250",24,156,4,"MD","Latvia","EUROPE"
"2251",24,157,6,"MD","Lithuania","EUROPE"
"2252",24,158,2,"MD","Armenia","EUROPE"
"2253",24,159,11,"MD","Azerbaijan","EUROPE"
"2254",24,160,17,"MD","Belarus","EUROPE"
"2255",24,161,2,"MD","Georgia","EUROPE"
"2256",24,162,5,"MD","Moldova","EUROPE"
"2257",24,163,109,"MD","Russia",NA
"2258",24,164,68,"MD","Ukraine","EUROPE"
"2259",24,165,12,"MD","USSR",NA
"2260",24,169,11,"MD","OtherEurope",NA
"2261",24,200,17,"MD","Afghanistan","ASIA"
"2262",24,202,52,"MD","Bangladesh","ASIA"
"2263",24,203,2,"MD","Bhutan","ASIA"
"2264",24,205,28,"MD","Myanmar",NA
"2265",24,206,13,"MD","Cambodia","ASIA"
"2266",24,207,420,"MD","China","ASIA"
"2267",24,208,5,"MD","Cyprus","EUROPE"
"2268",24,209,36,"MD","HongKong","ASIA"
"2269",24,210,435,"MD","India","ASIA"
"2270",24,211,23,"MD","Indonesia","ASIA"
"2271",24,212,125,"MD","Iran","ASIA"
"2272",24,213,10,"MD","Iraq","ASIA"
"2273",24,214,38,"MD","Israel","ASIA"
"2274",24,215,44,"MD","Japan","ASIA"
"2275",24,216,3,"MD","Jordan","ASIA"
"2276",24,217,402,"MD","Korea",NA
"2277",24,218,6,"MD","Kazakhstan","ASIA"
"2278",24,222,4,"MD","Kuwait","ASIA"
"2279",24,223,10,"MD","Laos","ASIA"
"2280",24,224,17,"MD","Lebanon","ASIA"
"2281",24,226,9,"MD","Malaysia","ASIA"
"2282",24,229,36,"MD","Nepal","ASIA"
"2283",24,231,143,"MD","Pakistan","ASIA"
"2284",24,233,360,"MD","Philippines","ASIA"
"2285",24,235,4,"MD","SaudiArabia","ASIA"
"2286",24,236,4,"MD","Singapore","ASIA"
"2287",24,238,41,"MD","SriLanka","ASIA"
"2288",24,239,11,"MD","Syria","ASIA"
"2289",24,240,94,"MD","Taiwan","ASIA"
"2290",24,242,42,"MD","Thailand","ASIA"
"2291",24,243,28,"MD","Turkey","ASIA"
"2292",24,245,3,"MD","UnitedArabEmirates",NA
"2293",24,246,8,"MD","Uzbekistan","ASIA"
"2294",24,247,185,"MD","Vietnam","ASIA"
"2295",24,248,1,"MD","Yemen","ASIA"
"2296",24,249,5,"MD","Asia",NA
"2297",24,253,1,"MD","SouthCentralAsia",NA
"2298",24,254,6,"MD","OtherAsia",NA
"2299",24,301,86,"MD","Canada","AMERICA"
"2300",24,303,253,"MD","Mexico","AMERICA"
"2301",24,310,2,"MD","Belize","AMERICA"
"2302",24,311,16,"MD","CostaRica","AMERICA"
"2303",24,312,693,"MD","ElSalvador","AMERICA"
"2304",24,313,191,"MD","Guatemala","AMERICA"
"2305",24,314,110,"MD","Honduras","AMERICA"
"2306",24,315,39,"MD","Nicaragua","AMERICA"
