"","ST","POBP","count","location","country"
"2135",22,447,1,"LA","SierraLeone"
"2136",22,449,1,"LA","SouthAfrica"
"2137",22,451,1,"LA","Sudan"
"2138",22,453,1,"LA","Tanzania"
"2139",22,457,4,"LA","Uganda"
"2140",22,462,3,"LA","Africa"
"2141",22,464,2,"LA","NorthernAfrica"
"2142",22,467,4,"LA","WesternAfrica"
"2143",22,468,2,"LA","OtherAfrica"
"2144",22,515,3,"LA","NewZealand"
"2145",23,103,1,"ME","Belgium"
"2146",23,104,1,"ME","Bulgaria"
"2147",23,105,2,"ME","Czechoslovakia"
"2148",23,109,1,"ME","France"
"2149",23,110,22,"ME","Germany"
"2150",23,116,6,"ME","Greece"
"2151",23,119,5,"ME","Ireland"
"2152",23,120,3,"ME","Italy"
"2153",23,126,2,"ME","Netherlands"
"2154",23,128,7,"ME","Poland"
"2155",23,129,1,"ME","Portugal"
"2156",23,132,4,"ME","Romania"
"2157",23,134,5,"ME","Spain"
"2158",23,136,1,"ME","Sweden"
"2159",23,137,2,"ME","Switzerland"
"2160",23,138,10,"ME","UnitedKingdom"
"2161",23,139,13,"ME","England"
"2162",23,140,3,"ME","Scotland"
"2163",23,148,1,"ME","CzechRepublic"
"2164",23,149,1,"ME","Slovakia"
"2165",23,156,1,"ME","Latvia"
"2166",23,157,1,"ME","Lithuania"
"2167",23,159,1,"ME","Azerbaijan"
"2168",23,162,1,"ME","Moldova"
"2169",23,163,8,"ME","Russia"
"2170",23,164,4,"ME","Ukraine"
"2171",23,169,1,"ME","OtherEurope"
"2172",23,200,1,"ME","Afghanistan"
"2173",23,206,6,"ME","Cambodia"
"2174",23,207,8,"ME","China"
"2175",23,210,11,"ME","India"
"2176",23,212,2,"ME","Iran"
"2177",23,213,5,"ME","Iraq"
"2178",23,214,1,"ME","Israel"
"2179",23,215,2,"ME","Japan"
"2180",23,217,5,"ME","Korea"
"2181",23,218,4,"ME","Kazakhstan"
"2182",23,233,14,"ME","Philippines"
"2183",23,235,2,"ME","SaudiArabia"
"2184",23,238,1,"ME","SriLanka"
"2185",23,240,1,"ME","Taiwan"
"2186",23,242,1,"ME","Thailand"
"2187",23,246,1,"ME","Uzbekistan"
"2188",23,247,14,"ME","Vietnam"
"2189",23,254,1,"ME","OtherAsia"
"2190",23,301,130,"ME","Canada"
"2191",23,303,5,"ME","Mexico"
"2192",23,311,1,"ME","CostaRica"
"2193",23,312,2,"ME","ElSalvador"
"2194",23,313,2,"ME","Guatemala"
"2195",23,315,1,"ME","Nicaragua"
"2196",23,316,1,"ME","Panama"
"2197",23,321,1,"ME","Antigua"
"2198",23,332,1,"ME","Haiti"
"2199",23,333,6,"ME","Jamaica"
"2200",23,341,1,"ME","Trinidad"
"2201",23,362,2,"ME","Brazil"
"2202",23,363,1,"ME","Chile"
"2203",23,364,1,"ME","Colombia"
"2204",23,365,2,"ME","Ecuador"
"2205",23,370,2,"ME","Peru"
"2206",23,407,1,"ME","Cameroon"
"2207",23,416,2,"ME","Ethiopia"
"2208",23,427,5,"ME","Kenya"
"2209",23,436,1,"ME","Morocco"
"2210",23,448,8,"ME","Somalia"
"2211",23,451,1,"ME","Sudan"
"2212",23,459,5,"ME","DemocraticRepublicofCongo"
"2213",23,462,1,"ME","Africa"
"2214",23,463,3,"ME","EasternAfrica"
"2215",23,467,8,"ME","WesternAfrica"
"2216",23,468,3,"ME","OtherAfrica"
"2217",23,501,1,"ME","Australia"
"2218",23,515,4,"ME","NewZealand"
"2219",24,100,6,"MD","Albania"
"2220",24,102,6,"MD","Austria"
"2221",24,103,3,"MD","Belgium"
"2222",24,104,12,"MD","Bulgaria"
"2223",24,105,4,"MD","Czechoslovakia"
"2224",24,106,12,"MD","Denmark"
"2225",24,108,5,"MD","Finland"
"2226",24,109,55,"MD","France"
"2227",24,110,126,"MD","Germany"
"2228",24,116,32,"MD","Greece"
"2229",24,117,12,"MD","Hungary"
"2230",24,119,15,"MD","Ireland"
"2231",24,120,62,"MD","Italy"
"2232",24,126,21,"MD","Netherlands"
"2233",24,127,6,"MD","Norway"
"2234",24,128,49,"MD","Poland"
"2235",24,129,22,"MD","Portugal"
"2236",24,132,32,"MD","Romania"
"2237",24,134,22,"MD","Spain"
"2238",24,136,11,"MD","Sweden"
"2239",24,137,5,"MD","Switzerland"
"2240",24,138,88,"MD","UnitedKingdom"
"2241",24,139,73,"MD","England"
"2242",24,140,6,"MD","Scotland"
"2243",24,147,8,"MD","Yugoslavia"
"2244",24,148,6,"MD","CzechRepublic"
"2245",24,149,1,"MD","Slovakia"
"2246",24,150,12,"MD","BosniaandHerzegovina"
"2247",24,151,9,"MD","Croatia"
"2248",24,152,3,"MD","Macedonia"
"2249",24,154,5,"MD","Serbia"
"2250",24,156,4,"MD","Latvia"
"2251",24,157,6,"MD","Lithuania"
"2252",24,158,2,"MD","Armenia"
"2253",24,159,11,"MD","Azerbaijan"
"2254",24,160,17,"MD","Belarus"
"2255",24,161,2,"MD","Georgia"
"2256",24,162,5,"MD","Moldova"
"2257",24,163,109,"MD","Russia"
"2258",24,164,68,"MD","Ukraine"
"2259",24,165,12,"MD","USSR"
"2260",24,169,11,"MD","OtherEurope"
"2261",24,200,17,"MD","Afghanistan"
"2262",24,202,52,"MD","Bangladesh"
"2263",24,203,2,"MD","Bhutan"
"2264",24,205,28,"MD","Myanmar"
"2265",24,206,13,"MD","Cambodia"
"2266",24,207,420,"MD","China"
"2267",24,208,5,"MD","Cyprus"
"2268",24,209,36,"MD","HongKong"
"2269",24,210,435,"MD","India"
"2270",24,211,23,"MD","Indonesia"
"2271",24,212,125,"MD","Iran"
"2272",24,213,10,"MD","Iraq"
"2273",24,214,38,"MD","Israel"
"2274",24,215,44,"MD","Japan"
"2275",24,216,3,"MD","Jordan"
"2276",24,217,402,"MD","Korea"
"2277",24,218,6,"MD","Kazakhstan"
"2278",24,222,4,"MD","Kuwait"
"2279",24,223,10,"MD","Laos"
"2280",24,224,17,"MD","Lebanon"
"2281",24,226,9,"MD","Malaysia"
"2282",24,229,36,"MD","Nepal"
"2283",24,231,143,"MD","Pakistan"
"2284",24,233,360,"MD","Philippines"
"2285",24,235,4,"MD","SaudiArabia"
"2286",24,236,4,"MD","Singapore"
"2287",24,238,41,"MD","SriLanka"
"2288",24,239,11,"MD","Syria"
"2289",24,240,94,"MD","Taiwan"
"2290",24,242,42,"MD","Thailand"
"2291",24,243,28,"MD","Turkey"
"2292",24,245,3,"MD","UnitedArabEmirates"
"2293",24,246,8,"MD","Uzbekistan"
"2294",24,247,185,"MD","Vietnam"
"2295",24,248,1,"MD","Yemen"
"2296",24,249,5,"MD","Asia"
"2297",24,253,1,"MD","SouthCentralAsia"
"2298",24,254,6,"MD","OtherAsia"
"2299",24,301,86,"MD","Canada"
"2300",24,303,253,"MD","Mexico"
"2301",24,310,2,"MD","Belize"
"2302",24,311,16,"MD","CostaRica"
"2303",24,312,693,"MD","ElSalvador"
"2304",24,313,191,"MD","Guatemala"
"2305",24,314,110,"MD","Honduras"
"2306",24,315,39,"MD","Nicaragua"
"2307",24,316,15,"MD","Panama"
"2308",24,321,6,"MD","Antigua"
"2309",24,323,2,"MD","Bahamas"
"2310",24,324,9,"MD","Barbados"
"2311",24,327,38,"MD","Cuba"
"2312",24,328,7,"MD","Dominica"
"2313",24,329,70,"MD","DominicanRepublic"
"2314",24,330,19,"MD","Grenada"
"2315",24,332,53,"MD","Haiti"
"2316",24,333,219,"MD","Jamaica"
"2317",24,339,4,"MD","St.Lucia"
"2318",24,340,5,"MD","St.Vincent"
"2319",24,341,136,"MD","Trinidad"
"2320",24,343,11,"MD","WestIndies"
"2321",24,344,7,"MD","Caribbean"
"2322",24,360,35,"MD","Argentina"
"2323",24,361,53,"MD","Bolivia"
"2324",24,362,47,"MD","Brazil"
"2325",24,363,30,"MD","Chile"
"2326",24,364,96,"MD","Colombia"
"2327",24,365,48,"MD","Ecuador"
"2328",24,368,68,"MD","Guyana"
"2329",24,369,19,"MD","Paraguay"
"2330",24,370,138,"MD","Peru"
"2331",24,372,11,"MD","Uruguay"
"2332",24,373,28,"MD","Venezuela"
"2333",24,374,2,"MD","SouthAmerica"
"2334",24,399,1,"MD","Americas"
"2335",24,400,3,"MD","Algeria"
"2336",24,407,108,"MD","Cameroon"
"2337",24,412,8,"MD","Congo"
"2338",24,414,34,"MD","Egypt"
"2339",24,416,137,"MD","Ethiopia"
"2340",24,417,8,"MD","Eritrea"
"2341",24,420,3,"MD","Gambia"
"2342",24,421,138,"MD","Ghana"
"2343",24,423,12,"MD","Guinea"
"2344",24,427,35,"MD","Kenya"
"2345",24,429,55,"MD","Liberia"
"2346",24,430,3,"MD","Libya"
"2347",24,436,24,"MD","Morocco"
"2348",24,440,229,"MD","Nigeria"
"2349",24,444,19,"MD","Senegal"
"2350",24,447,59,"MD","SierraLeone"
"2351",24,448,5,"MD","Somalia"
"2352",24,449,21,"MD","SouthAfrica"
"2353",24,451,12,"MD","Sudan"
"2354",24,453,10,"MD","Tanzania"
"2355",24,454,32,"MD","Togo"
"2356",24,457,25,"MD","Uganda"
"2357",24,459,16,"MD","DemocraticRepublicofCongo"
"2358",24,460,13,"MD","Zambia"
"2359",24,461,2,"MD","Zimbabwe"
"2360",24,462,47,"MD","Africa"
"2361",24,463,10,"MD","EasternAfrica"
"2362",24,464,6,"MD","NorthernAfrica"
"2363",24,467,36,"MD","WesternAfrica"
"2364",24,468,7,"MD","OtherAfrica"
"2365",24,501,19,"MD","Australia"
"2366",24,515,11,"MD","NewZealand"
"2367",25,100,82,"MA","Albania"
"2368",25,102,11,"MA","Austria"
"2369",25,103,12,"MA","Belgium"
"2370",25,104,32,"MA","Bulgaria"
"2371",25,105,4,"MA","Czechoslovakia"
"2372",25,106,3,"MA","Denmark"
"2373",25,108,8,"MA","Finland"
"2374",25,109,95,"MA","France"
"2375",25,110,165,"MA","Germany"
"2376",25,116,127,"MA","Greece"
"2377",25,117,15,"MA","Hungary"
"2378",25,119,165,"MA","Ireland"
"2379",25,120,193,"MA","Italy"
"2380",25,126,42,"MA","Netherlands"
"2381",25,127,5,"MA","Norway"
"2382",25,128,138,"MA","Poland"
"2383",25,129,475,"MA","Portugal"
"2384",25,130,136,"MA","AzoresIslands"
"2385",25,132,30,"MA","Romania"
"2386",25,134,33,"MA","Spain"
"2387",25,136,25,"MA","Sweden"
"2388",25,137,19,"MA","Switzerland"
"2389",25,138,145,"MA","UnitedKingdom"
"2390",25,139,116,"MA","England"
"2391",25,140,25,"MA","Scotland"
"2392",25,147,8,"MA","Yugoslavia"
"2393",25,148,11,"MA","CzechRepublic"
"2394",25,149,3,"MA","Slovakia"
"2395",25,150,14,"MA","BosniaandHerzegovina"
"2396",25,151,6,"MA","Croatia"
"2397",25,152,2,"MA","Macedonia"
"2398",25,154,24,"MA","Serbia"
"2399",25,156,17,"MA","Latvia"
"2400",25,157,8,"MA","Lithuania"
"2401",25,158,13,"MA","Armenia"
"2402",25,159,12,"MA","Azerbaijan"
"2403",25,160,25,"MA","Belarus"
"2404",25,161,3,"MA","Georgia"
"2405",25,162,15,"MA","Moldova"
"2406",25,163,182,"MA","Russia"
"2407",25,164,91,"MA","Ukraine"
"2408",25,165,31,"MA","USSR"
"2409",25,168,1,"MA","Montenegro"
"2410",25,169,11,"MA","OtherEurope"
"2411",25,200,2,"MA","Afghanistan"
"2412",25,202,15,"MA","Bangladesh"
"2413",25,203,24,"MA","Bhutan"
"2414",25,205,10,"MA","Myanmar"
"2415",25,206,122,"MA","Cambodia"
"2416",25,207,764,"MA","China"
"2417",25,208,2,"MA","Cyprus"
"2418",25,209,99,"MA","HongKong"
"2419",25,210,528,"MA","India"
"2420",25,211,15,"MA","Indonesia"
"2421",25,212,55,"MA","Iran"
"2422",25,213,21,"MA","Iraq"
"2423",25,214,38,"MA","Israel"
"2424",25,215,92,"MA","Japan"
"2425",25,216,15,"MA","Jordan"
"2426",25,217,199,"MA","Korea"
"2427",25,218,8,"MA","Kazakhstan"
"2428",25,222,4,"MA","Kuwait"
"2429",25,223,24,"MA","Laos"
"2430",25,224,58,"MA","Lebanon"
"2431",25,226,13,"MA","Malaysia"
"2432",25,229,50,"MA","Nepal"
"2433",25,231,34,"MA","Pakistan"
"2434",25,233,100,"MA","Philippines"
"2435",25,235,26,"MA","SaudiArabia"
"2436",25,236,17,"MA","Singapore"
"2437",25,238,20,"MA","SriLanka"
"2438",25,239,29,"MA","Syria"
"2439",25,240,81,"MA","Taiwan"
"2440",25,242,48,"MA","Thailand"
"2441",25,243,34,"MA","Turkey"
"2442",25,245,12,"MA","UnitedArabEmirates"
"2443",25,246,7,"MA","Uzbekistan"
"2444",25,247,268,"MA","Vietnam"
"2445",25,248,1,"MA","Yemen"
"2446",25,249,11,"MA","Asia"
"2447",25,253,4,"MA","SouthCentralAsia"
"2448",25,254,3,"MA","OtherAsia"
"2449",25,300,4,"MA","Bermuda"
"2450",25,301,379,"MA","Canada"
"2451",25,303,106,"MA","Mexico"
"2452",25,310,5,"MA","Belize"
"2453",25,311,8,"MA","CostaRica"
"2454",25,312,269,"MA","ElSalvador"
"2455",25,313,186,"MA","Guatemala"
"2456",25,314,72,"MA","Honduras"
"2457",25,315,10,"MA","Nicaragua"
"2458",25,316,13,"MA","Panama"
"2459",25,321,4,"MA","Antigua"
"2460",25,323,5,"MA","Bahamas"
"2461",25,324,36,"MA","Barbados"
"2462",25,327,37,"MA","Cuba"
"2463",25,328,13,"MA","Dominica"
"2464",25,329,678,"MA","DominicanRepublic"
"2465",25,330,3,"MA","Grenada"
"2466",25,332,351,"MA","Haiti"
"2467",25,333,180,"MA","Jamaica"
"2468",25,339,1,"MA","St.Lucia"
"2469",25,340,5,"MA","St.Vincent"
"2470",25,341,59,"MA","Trinidad"
"2471",25,343,5,"MA","WestIndies"
"2472",25,344,16,"MA","Caribbean"
"2473",25,360,20,"MA","Argentina"
"2474",25,361,7,"MA","Bolivia"
"2475",25,362,412,"MA","Brazil"
"2476",25,363,20,"MA","Chile"
"2477",25,364,162,"MA","Colombia"
"2478",25,365,45,"MA","Ecuador"
"2479",25,368,12,"MA","Guyana"
"2480",25,369,3,"MA","Paraguay"
"2481",25,370,70,"MA","Peru"
"2482",25,372,11,"MA","Uruguay"
"2483",25,373,31,"MA","Venezuela"
"2484",25,374,2,"MA","SouthAmerica"
"2485",25,399,6,"MA","Americas"
"2486",25,400,6,"MA","Algeria"
"2487",25,407,14,"MA","Cameroon"
"2488",25,408,188,"MA","CapeVerde"
"2489",25,412,2,"MA","Congo"
"2490",25,414,46,"MA","Egypt"
"2491",25,416,42,"MA","Ethiopia"
"2492",25,417,9,"MA","Eritrea"
"2493",25,421,81,"MA","Ghana"
"2494",25,423,6,"MA","Guinea"
"2495",25,427,54,"MA","Kenya"
"2496",25,429,23,"MA","Liberia"
"2497",25,430,3,"MA","Libya"
"2498",25,436,58,"MA","Morocco"
"2499",25,440,61,"MA","Nigeria"
"2500",25,444,12,"MA","Senegal"
"2501",25,447,4,"MA","SierraLeone"
"2502",25,448,39,"MA","Somalia"
"2503",25,449,35,"MA","SouthAfrica"
"2504",25,451,2,"MA","Sudan"
"2505",25,453,7,"MA","Tanzania"
"2506",25,454,5,"MA","Togo"
"2507",25,457,27,"MA","Uganda"
"2508",25,459,4,"MA","DemocraticRepublicofCongo"
"2509",25,461,8,"MA","Zimbabwe"
"2510",25,462,17,"MA","Africa"
"2511",25,463,15,"MA","EasternAfrica"
"2512",25,464,2,"MA","NorthernAfrica"
"2513",25,467,6,"MA","WesternAfrica"
"2514",25,468,5,"MA","OtherAfrica"
"2515",25,501,27,"MA","Australia"
"2516",25,515,12,"MA","NewZealand"
"2517",25,523,1,"MA","Tonga"
"2518",26,100,61,"MI","Albania"
"2519",26,102,5,"MI","Austria"
"2520",26,103,24,"MI","Belgium"
"2521",26,104,8,"MI","Bulgaria"
"2522",26,105,7,"MI","Czechoslovakia"
"2523",26,106,2,"MI","Denmark"
"2524",26,108,6,"MI","Finland"
"2525",26,109,22,"MI","France"
"2526",26,110,223,"MI","Germany"
"2527",26,116,29,"MI","Greece"
"2528",26,117,4,"MI","Hungary"
"2529",26,119,16,"MI","Ireland"
"2530",26,120,73,"MI","Italy"
"2531",26,126,41,"MI","Netherlands"
"2532",26,127,5,"MI","Norway"
"2533",26,128,116,"MI","Poland"
"2534",26,129,5,"MI","Portugal"
"2535",26,130,1,"MI","AzoresIslands"
"2536",26,132,70,"MI","Romania"
"2537",26,134,15,"MI","Spain"
"2538",26,136,5,"MI","Sweden"
"2539",26,137,7,"MI","Switzerland"
"2540",26,138,68,"MI","UnitedKingdom"
"2541",26,139,73,"MI","England"
"2542",26,140,18,"MI","Scotland"
"2543",26,147,30,"MI","Yugoslavia"
"2544",26,148,7,"MI","CzechRepublic"
"2545",26,149,4,"MI","Slovakia"
"2546",26,150,42,"MI","BosniaandHerzegovina"
"2547",26,151,14,"MI","Croatia"
"2548",26,152,20,"MI","Macedonia"
"2549",26,154,7,"MI","Serbia"
"2550",26,156,9,"MI","Latvia"
"2551",26,157,4,"MI","Lithuania"
"2552",26,159,3,"MI","Azerbaijan"
"2553",26,160,1,"MI","Belarus"
"2554",26,162,1,"MI","Moldova"
"2555",26,163,63,"MI","Russia"
"2556",26,164,54,"MI","Ukraine"
"2557",26,165,9,"MI","USSR"
"2558",26,168,23,"MI","Montenegro"
"2559",26,169,18,"MI","OtherEurope"
"2560",26,202,75,"MI","Bangladesh"
"2561",26,203,6,"MI","Bhutan"
"2562",26,205,11,"MI","Myanmar"
"2563",26,206,4,"MI","Cambodia"
"2564",26,207,283,"MI","China"
"2565",26,208,2,"MI","Cyprus"
"2566",26,209,15,"MI","HongKong"
"2567",26,210,447,"MI","India"
"2568",26,211,9,"MI","Indonesia"
"2569",26,212,15,"MI","Iran"
"2570",26,213,358,"MI","Iraq"
"2571",26,214,24,"MI","Israel"
"2572",26,215,112,"MI","Japan"
"2573",26,216,29,"MI","Jordan"
"2574",26,217,189,"MI","Korea"
"2575",26,218,5,"MI","Kazakhstan"
"2576",26,222,6,"MI","Kuwait"
"2577",26,223,15,"MI","Laos"
"2578",26,224,200,"MI","Lebanon"
"2579",26,226,10,"MI","Malaysia"
"2580",26,229,4,"MI","Nepal"
"2581",26,231,71,"MI","Pakistan"
"2582",26,233,144,"MI","Philippines"
"2583",26,235,20,"MI","SaudiArabia"
"2584",26,236,4,"MI","Singapore"
"2585",26,238,8,"MI","SriLanka"
"2586",26,239,38,"MI","Syria"
"2587",26,240,32,"MI","Taiwan"
"2588",26,242,23,"MI","Thailand"
"2589",26,243,11,"MI","Turkey"
"2590",26,246,2,"MI","Uzbekistan"
"2591",26,247,114,"MI","Vietnam"
"2592",26,248,59,"MI","Yemen"
"2593",26,249,12,"MI","Asia"
"2594",26,253,2,"MI","SouthCentralAsia"
"2595",26,254,6,"MI","OtherAsia"
"2596",26,301,411,"MI","Canada"
"2597",26,303,450,"MI","Mexico"
"2598",26,310,5,"MI","Belize"
"2599",26,311,2,"MI","CostaRica"
"2600",26,312,22,"MI","ElSalvador"
"2601",26,313,49,"MI","Guatemala"
"2602",26,314,15,"MI","Honduras"
"2603",26,316,5,"MI","Panama"
"2604",26,323,3,"MI","Bahamas"
"2605",26,324,1,"MI","Barbados"
"2606",26,327,20,"MI","Cuba"
"2607",26,328,1,"MI","Dominica"
"2608",26,329,22,"MI","DominicanRepublic"
"2609",26,332,15,"MI","Haiti"
"2610",26,333,28,"MI","Jamaica"
"2611",26,339,2,"MI","St.Lucia"
"2612",26,340,3,"MI","St.Vincent"
"2613",26,341,8,"MI","Trinidad"
"2614",26,344,2,"MI","Caribbean"
"2615",26,360,13,"MI","Argentina"
"2616",26,362,22,"MI","Brazil"
"2617",26,363,3,"MI","Chile"
"2618",26,364,24,"MI","Colombia"
"2619",26,365,7,"MI","Ecuador"
"2620",26,368,3,"MI","Guyana"
"2621",26,369,3,"MI","Paraguay"
"2622",26,370,16,"MI","Peru"
"2623",26,372,2,"MI","Uruguay"
"2624",26,373,6,"MI","Venezuela"
"2625",26,399,1,"MI","Americas"
"2626",26,400,5,"MI","Algeria"
"2627",26,407,1,"MI","Cameroon"
"2628",26,412,1,"MI","Congo"
"2629",26,414,22,"MI","Egypt"
"2630",26,416,15,"MI","Ethiopia"
"2631",26,417,2,"MI","Eritrea"
"2632",26,421,11,"MI","Ghana"
"2633",26,427,13,"MI","Kenya"
"2634",26,429,9,"MI","Liberia"
"2635",26,430,2,"MI","Libya"
"2636",26,436,5,"MI","Morocco"
"2637",26,440,30,"MI","Nigeria"
"2638",26,444,5,"MI","Senegal"
"2639",26,447,8,"MI","SierraLeone"
"2640",26,448,5,"MI","Somalia"
"2641",26,449,10,"MI","SouthAfrica"
"2642",26,451,2,"MI","Sudan"
"2643",26,453,3,"MI","Tanzania"
"2644",26,454,1,"MI","Togo"
"2645",26,457,4,"MI","Uganda"
"2646",26,459,1,"MI","DemocraticRepublicofCongo"
"2647",26,460,2,"MI","Zambia"
"2648",26,461,2,"MI","Zimbabwe"
"2649",26,462,4,"MI","Africa"
"2650",26,463,5,"MI","EasternAfrica"
"2651",26,464,3,"MI","NorthernAfrica"
"2652",26,467,2,"MI","WesternAfrica"
"2653",26,468,4,"MI","OtherAfrica"
"2654",26,501,13,"MI","Australia"
"2655",26,512,2,"MI","Micronesia"
"2656",26,515,10,"MI","NewZealand"
"2657",26,527,1,"MI","Samoa"
"2658",27,100,4,"MN","Albania"
"2659",27,102,10,"MN","Austria"
"2660",27,104,4,"MN","Bulgaria"
"2661",27,105,2,"MN","Czechoslovakia"
"2662",27,106,1,"MN","Denmark"
"2663",27,108,2,"MN","Finland"
"2664",27,109,10,"MN","France"
"2665",27,110,76,"MN","Germany"
"2666",27,116,2,"MN","Greece"
"2667",27,117,2,"MN","Hungary"
"2668",27,118,2,"MN","Iceland"
"2669",27,119,10,"MN","Ireland"
"2670",27,120,5,"MN","Italy"
"2671",27,126,10,"MN","Netherlands"
"2672",27,127,11,"MN","Norway"
"2673",27,128,13,"MN","Poland"
"2674",27,129,3,"MN","Portugal"
"2675",27,130,1,"MN","AzoresIslands"
"2676",27,132,12,"MN","Romania"
"2677",27,134,2,"MN","Spain"
"2678",27,136,7,"MN","Sweden"
"2679",27,137,3,"MN","Switzerland"
"2680",27,138,12,"MN","UnitedKingdom"
"2681",27,139,24,"MN","England"
"2682",27,140,3,"MN","Scotland"
"2683",27,147,3,"MN","Yugoslavia"
"2684",27,148,2,"MN","CzechRepublic"
"2685",27,149,3,"MN","Slovakia"
"2686",27,150,13,"MN","BosniaandHerzegovina"
"2687",27,156,2,"MN","Latvia"
"2688",27,158,1,"MN","Armenia"
"2689",27,159,1,"MN","Azerbaijan"
"2690",27,160,14,"MN","Belarus"
"2691",27,162,4,"MN","Moldova"
"2692",27,163,26,"MN","Russia"
"2693",27,164,28,"MN","Ukraine"
"2694",27,165,5,"MN","USSR"
"2695",27,168,1,"MN","Montenegro"
"2696",27,169,2,"MN","OtherEurope"
"2697",27,202,11,"MN","Bangladesh"
"2698",27,203,5,"MN","Bhutan"
"2699",27,205,26,"MN","Myanmar"
"2700",27,206,21,"MN","Cambodia"
"2701",27,207,109,"MN","China"
"2702",27,208,1,"MN","Cyprus"
"2703",27,209,8,"MN","HongKong"
"2704",27,210,117,"MN","India"
"2705",27,211,4,"MN","Indonesia"
"2706",27,212,10,"MN","Iran"
"2707",27,213,1,"MN","Iraq"
"2708",27,214,5,"MN","Israel"
"2709",27,215,11,"MN","Japan"
"2710",27,216,1,"MN","Jordan"
"2711",27,217,79,"MN","Korea"
"2712",27,218,1,"MN","Kazakhstan"
"2713",27,223,145,"MN","Laos"
"2714",27,224,8,"MN","Lebanon"
"2715",27,226,10,"MN","Malaysia"
"2716",27,229,12,"MN","Nepal"
"2717",27,231,6,"MN","Pakistan"
"2718",27,233,53,"MN","Philippines"
"2719",27,235,3,"MN","SaudiArabia"
"2720",27,236,2,"MN","Singapore"
"2721",27,238,2,"MN","SriLanka"
"2722",27,239,1,"MN","Syria"
"2723",27,240,7,"MN","Taiwan"
"2724",27,242,132,"MN","Thailand"
"2725",27,243,11,"MN","Turkey"
"2726",27,245,3,"MN","UnitedArabEmirates"
"2727",27,246,1,"MN","Uzbekistan"
"2728",27,247,118,"MN","Vietnam"
"2729",27,248,1,"MN","Yemen"
"2730",27,249,1,"MN","Asia"
"2731",27,253,1,"MN","SouthCentralAsia"
"2732",27,254,1,"MN","OtherAsia"
"2733",27,301,91,"MN","Canada"
"2734",27,303,289,"MN","Mexico"
"2735",27,310,1,"MN","Belize"
"2736",27,311,2,"MN","CostaRica"
"2737",27,312,15,"MN","ElSalvador"
"2738",27,313,31,"MN","Guatemala"
"2739",27,314,19,"MN","Honduras"
"2740",27,315,5,"MN","Nicaragua"
"2741",27,316,3,"MN","Panama"
"2742",27,327,3,"MN","Cuba"
"2743",27,328,1,"MN","Dominica"
"2744",27,329,1,"MN","DominicanRepublic"
"2745",27,330,1,"MN","Grenada"
"2746",27,333,11,"MN","Jamaica"
"2747",27,341,1,"MN","Trinidad"
"2748",27,360,15,"MN","Argentina"
"2749",27,361,2,"MN","Bolivia"
"2750",27,362,10,"MN","Brazil"
"2751",27,363,6,"MN","Chile"
"2752",27,364,35,"MN","Colombia"
"2753",27,365,33,"MN","Ecuador"
"2754",27,368,17,"MN","Guyana"
"2755",27,369,3,"MN","Paraguay"
"2756",27,370,5,"MN","Peru"
"2757",27,372,2,"MN","Uruguay"
"2758",27,373,1,"MN","Venezuela"
"2759",27,374,1,"MN","SouthAmerica"
"2760",27,407,8,"MN","Cameroon"
"2761",27,412,2,"MN","Congo"
"2762",27,414,14,"MN","Egypt"
"2763",27,416,66,"MN","Ethiopia"
"2764",27,417,8,"MN","Eritrea"
"2765",27,421,10,"MN","Ghana"
"2766",27,427,36,"MN","Kenya"
"2767",27,429,46,"MN","Liberia"
"2768",27,436,4,"MN","Morocco"
"2769",27,440,21,"MN","Nigeria"
"2770",27,444,1,"MN","Senegal"
"2771",27,447,3,"MN","SierraLeone"
"2772",27,448,91,"MN","Somalia"
"2773",27,449,13,"MN","SouthAfrica"
"2774",27,451,4,"MN","Sudan"
"2775",27,453,1,"MN","Tanzania"
"2776",27,454,2,"MN","Togo"
"2777",27,459,4,"MN","DemocraticRepublicofCongo"
"2778",27,460,1,"MN","Zambia"
"2779",27,461,4,"MN","Zimbabwe"
"2780",27,462,6,"MN","Africa"
"2781",27,463,10,"MN","EasternAfrica"
"2782",27,464,1,"MN","NorthernAfrica"
"2783",27,467,3,"MN","WesternAfrica"
"2784",27,468,1,"MN","OtherAfrica"
"2785",27,501,8,"MN","Australia"
"2786",27,515,2,"MN","NewZealand"
"2787",27,527,2,"MN","Samoa"
"2788",27,554,1,"MN","OtherUSIslandAreas"
"2789",28,102,1,"MS","Austria"
"2790",28,109,2,"MS","France"
"2791",28,110,24,"MS","Germany"
"2792",28,116,2,"MS","Greece"
"2793",28,119,4,"MS","Ireland"
"2794",28,120,2,"MS","Italy"
"2795",28,126,1,"MS","Netherlands"
"2796",28,127,4,"MS","Norway"
"2797",28,129,1,"MS","Portugal"
"2798",28,132,3,"MS","Romania"
"2799",28,134,2,"MS","Spain"
"2800",28,136,1,"MS","Sweden"
"2801",28,138,4,"MS","UnitedKingdom"
"2802",28,139,8,"MS","England"
"2803",28,148,2,"MS","CzechRepublic"
"2804",28,150,6,"MS","BosniaandHerzegovina"
"2805",28,151,1,"MS","Croatia"
"2806",28,154,1,"MS","Serbia"
"2807",28,157,1,"MS","Lithuania"
"2808",28,160,1,"MS","Belarus"
"2809",28,163,6,"MS","Russia"
"2810",28,164,2,"MS","Ukraine"
"2811",28,169,1,"MS","OtherEurope"
